Smith,Larry,3,3B
Bartlett,Reynaldo,1,1B
Sherman,James,2,4B
Dorris,Leona,2,1A
Maisonave,Donald,5,3A
Cavanaugh,Dennis,5,1A
Hammond,Khalilah,5,1A
Cardoza,Charles,2,3B
Caruthers,Ruth,2,2B
Moyer,Terry,5,3A
Hester,Clarice,2,1A
Myers,Bernard,2,3A
Luna,Samuel,2,3A
Cregan,Willie,5,2B
Young,Tina,3,2B
Williams,David,3,4B
Thomas,Alma,3,2B
Cortese,Ladonna,4,1B
Joseph,Jimmy,3,2B
Jackson,Jerry,1,1A
Griffin,Bernard,4,3B
Apilado,Leonard,1,1B
Kirk,Justin,5,1B
Stone,Mary,5,3A
Prado,Thomas,1,2B
Cole,Lisa,2,3A
Koopmans,Amy,1,2B
Rafter,Teresa,1,1B
Lynaugh,Linda,4,3B
Robinson,Amanda,5,2A
Garza,Lorie,3,2B
Tso,Melvin,5,2A
Cole,Jessica,5,1A
Herrera,Steven,3,1A
Villasenor,Will,2,4A
Soliz,Mary,3,1B
Moore,Lula,1,1B
Holmes,Charles,1,1A
Lau,Jerome,3,1B
Trahern,Ricky,2,1B
Magee,Leticia,3,4A
Harrington,Genevieve,2,2A
Garrett,Rebecca,5,3A
Cox,George,3,3A
Jones,Erin,3,4B
Amado,Anthony,3,4B
King,Tammy,2,3A
Schreck,Richard,1,4A
Campbell,Stella,3,1B
Wilson,Francis,3,1B
Rousseau,Terry,2,1A
Brumble,Fred,1,2A
Orlowski,Erich,4,3A
Flores,Doria,3,2B
Fontaine,Michael,5,1A
Beals,Horace,5,1B
Baran,John,2,4B
Padgett,Laura,5,4B
Cate,Steven,3,2A
Thomas,Carolyn,1,4A
Mclaughlin,Marie,2,1A
Clark,Mary,5,2B
Baker,Rosalind,1,3A
Harris,Robert,5,1A
Purifoy,Herman,5,3B
Mccloud,Jeanene,4,2A
Brawley,Don,3,1A
Coats,Rosa,4,2B
Sartor,Lynne,4,2B
Jones,Elizabeth,3,3B
Peeden,Christopher,5,4A
Carvajal,Casey,4,4A
Hernandez,Douglas,1,1B
Mcbath,Ramon,4,1A
Eaton,Erin,3,3A
Mcclure,Dawn,3,3B
Riley,Kathleen,5,4B
Kemerer,Robert,4,1A
Dillehay,Henry,5,1B
Holland,Jermaine,5,4A
Vinson,Ellen,4,2A
Blake,Julia,5,1B
Rodriguez,Kevin,4,3B
Khoury,Dennis,4,3B
Levi,Alice,2,1B
Guzman,Randall,1,4A
Smith,Peter,2,1A
Stallworth,Rachel,5,3B
Hills,Henry,3,4A
Allen,Richard,4,4B
Guedry,Jessica,4,4A
Henderson,Howard,5,1A
Leonard,Jennifer,5,2B
Owen,Billy,1,1A
Brown,Edgar,2,2B
Ortiz,Frederick,3,4B
Rath,Fern,5,1A
Madden,Michelle,3,4A
Middlebrooks,Johnny,3,2A
Mendoza,Gladys,2,4B
Rodriguez,Steven,1,4A
Mcewen,Kenneth,1,3B
Lopez,Dawna,1,2B
Humes,Thomas,1,3B
Mcnett,Anna,1,4B
Ruesga,Janet,2,4B
Crespo,Mickey,1,2A
Yocom,David,5,4B
Voit,William,3,4A
Linkous,John,3,4B
Martinez,Ricky,2,2A
Whitlock,John,1,4A
Brooksher,Shanda,5,4A
Lugones,Howard,3,1A
Wares,Clarice,1,2B
Clark,Willia,2,2A
Martinez,Alex,3,3A
Ramirez,David,2,1B
White,Willa,4,4B
Hernandez,Ruth,1,1B
Delang,Jean,1,2B
Hedlund,Meaghan,4,2B
Narvaez,Elizabeth,5,3A
Dixson,Jesse,5,1B
Fuller,Larry,3,4B
Bell,Larry,4,4A
Cook,Ashley,1,3A
Cole,George,4,2A
Ricker,Jerri,3,3B
Romans,Emma,5,4A
Clement,Caitlin,2,4A
Gifford,Elizabeth,2,4B
Hatfield,Erin,2,1B
Wurth,Effie,1,2A
Engstrom,Robert,2,2B
Walsh,Jacob,3,2A
Brockington,Linda,2,4B
Reed,James,4,4A
Odonnell,Edward,1,4B
Walker,Darrell,2,3A
Peters,Hannah,3,2B
Williams,John,2,1A
Brooksher,Steven,3,3A
Grossmann,Yvonne,2,2B
Sefton,Gary,2,2B
Silverman,Charles,2,3A
Reed,Salvador,1,3B
Kalert,Lisa,2,2A
Wilson,Joann,2,2A
Dunning,Patrick,4,3A
Meredith,Paul,2,4B
Garcia,Curtis,1,2B
Tejada,Kay,5,4B
Saurel,Steve,1,4B
Pride,Rhonda,1,2B
Goodall,Howard,3,3A
Sigala,Wilfred,3,1A
Elliston,Raymond,5,1A
Benson,Julio,3,3A
Glynn,Jordan,1,4B
Hill,Jason,3,4B
Davis,Lottie,5,2A
Jenkins,Jame,4,4B
Hardy,Melissa,5,1A
Williams,Mariano,5,1B
Stocks,Elizabeth,5,4B
Clark,Carlita,1,3A
Barlow,Lisa,5,3A
Horn,Richard,4,3B
Rodwell,Heather,2,2B
Noonan,Rebecca,3,3B
Byrd,Joyce,3,3A
Towne,Emily,3,3B
Pickrell,Pamela,4,3B
Braziel,David,4,4B
Stephens,William,5,2B
Mann,Paul,2,2A
Studt,Roland,4,1B
Folse,George,4,1B
Nichols,Michael,4,2A
Grigsby,Pauline,4,4B
Stephens,Gregory,2,3A
Sanford,Janis,3,2B
Seay,Virginia,2,1B
Close,Kourtney,2,3A
Pace,Dennis,5,4B
Speed,Gregory,3,1A
Jemison,Shannon,5,2A
Quinn,Sydney,1,4A
Weber,Lori,5,2A
Calhoun,John,1,2A
Washington,Renetta,3,4B
Stanley,Jerry,5,3B
Braun,Thomas,2,2B
Stansbury,Kim,2,1A
Schreiner,Roberta,3,1B
Morris,Sheila,4,2A
Hammond,William,5,4A
Nelson,Grace,4,4B
Herrera,Dawn,1,3B
Bialaszewski,Charles,2,1B
Brodt,Kathern,1,3A
Smith,Elaine,3,4A
Cross,Shirley,3,4B
Canty,John,3,1B
Yen,Melissa,5,4B
Manske,Lynda,5,2B
Roberson,Stephanie,4,1A
Rine,John,5,4A
Poole,Lori,4,1A
Day,Jessie,2,1A
Roberts,Marjorie,3,1B
Foster,Bernard,5,4B
Jim,Alfredo,4,2B
Burdette,Timmy,3,4B
Milligan,Kevin,2,2B
Roop,Lorene,5,4B
Hahn,Paul,2,1A
Lacy,Barbara,5,4A
Mason,Rosario,3,3B
Herring,Janie,2,1B
Johnson,Ana,2,2A
Kennedy,Mary,5,2B
Osborne,Maria,5,3B
Henning,Melvin,3,2A
White,Miguel,3,3A
Moniz,Mae,4,2B
Hyde,Jasper,1,2A
Torgerson,John,5,3B
Dominguez,Johnnie,3,1B
Lopez,Helen,4,2A
Martinez,Maurice,4,1A
Meier,Alissa,1,3B
Rodriguez,Richard,2,3A
Calvin,Alex,5,1B
Mcinnis,Vicky,5,3B
Kepley,Judy,5,1A
Green,Jane,2,3B
Caccamise,Brandon,2,3B
Tharpe,Jean,3,1A
Piper,Nina,2,1B
Mendoza,Sarah,5,3B
Allen,Louise,2,1A
Warren,John,5,1A
Mabry,Paul,1,2B
Amato,Lawrence,4,2B
Mendoza,Celina,4,2B
Howard,Rodger,3,3A
Colley,Pamela,3,1B
Luna,Lloyd,4,4A
Higbee,Max,2,4B
Wolf,Shane,2,4B
Sullivan,Maria,2,3B
Rollins,Jutta,2,4B
Lancaster,Nicole,4,3B
Mcgowan,Felix,4,2A
Mills,Alan,5,1A
Lee,Terry,1,1A
Matthews,Pamela,1,1A
Burchfield,Maria,3,2B
Garcia,Katherine,3,4B
Mcphee,Glen,1,1A
Shamapande,Francis,1,3B
Bromley,Victoria,2,2A
Norton,Scott,3,1B
Young,Elizabeth,4,3B
Lilly,Johnny,5,2A
Johnson,Benjamin,1,3B
Bently,Bryant,4,2A
Campbell,Rachael,5,2A
Wiggins,Ida,2,3B
Fields,Joan,2,4A
Marshall,Janice,4,4B
Montes,Ann,1,1A
Guzman,Raymond,3,1A
Potter,David,2,2A
Spotted,Richard,5,4B
Morales,Janice,2,4B
Cummings,Norman,2,4A
Valles,Genevieve,5,3A
Mcfall,Deanne,2,3A
Griffith,Janet,4,1A
Mcdonald,John,1,4A
Lopez,Lorraine,1,3A
Clayton,Sandra,4,1A
Thomas,Gertrude,3,3B
Morris,April,4,2A
Davis,Kelly,3,2A
Hill,Margaret,2,3A
Zirkle,Leon,2,3B
Kelly,Ron,1,1B
Nickell,Tom,4,3A
Cardenas,Virginia,5,2B
Manalili,Michael,1,1B
Borek,Ronnie,1,2A
Bailey,Sarah,4,2B
Barr,Billy,1,2B
Libengood,Jonathan,4,4B
Martin,Betty,1,2A
Erb,Isabel,3,2A
Thompson,Joe,5,3A
David,John,2,2B
Willis,Tami,2,4B
Yoo,Kenneth,5,4B
Garcia,Stacy,1,3A
Sims,Sharon,4,4B
Williams,Dorian,5,1A
Mcdaniel,Nyla,3,1B
Schroeder,Quinton,2,1B
Campuzano,Diana,5,1A
Rager,Evelyn,3,2B
Gonzalez,Lisa,1,3B
Clarke,Miguel,4,1A
Davis,Malissa,5,1A
Sert,Ruth,5,1B
Francescone,Marcia,3,1A
Carney,Angela,2,1B
Denham,Sydney,4,3A
Burkhart,Erik,3,1B
Tyler,Jennifer,4,1A
Bowen,Marjorie,4,1B
White,Antonia,5,3B
Mccallister,Ruby,2,1A
Coward,Douglas,2,2A
Getzschman,Ellen,2,2A
Jones,Joan,2,3B
Wood,Valerie,1,4B
Mullinax,Larry,1,2B
Mcmillan,Janie,2,4B
Ramirez,Wanda,3,4B
Johnson,Hubert,2,1A
Mcdaniel,Richard,1,1A
Francisco,Tanya,3,2A
Sanchez,Caren,5,4B
Palmer,Nancy,2,1B
Moore,Roscoe,3,4B
Stephens,Fred,5,3A
Young,Joshua,4,2A
Oreilly,Wilfred,5,2A
Larson,Douglas,1,4B
Rodriguez,Willie,4,2B
Nicholson,Clarence,4,4B
Robinson,John,2,1B
Thomas,Rose,1,4B
Mitchell,Kimberly,4,1A
Whitson,Linda,1,3A
Stock,Dorothy,1,1A
Sherman,Philip,2,4A
Lewis,Wm,2,1B
Lummus,Paul,3,1A
Baugh,Felicitas,4,4B
Anselm,Barbara,2,2A
Wright,James,4,4B
Carpenter,Maria,5,1B
Williams,Debra,3,4A
Nieves,Geraldine,3,1B
Howe,William,1,4B
Horsley,Lori,2,3B
Baldrige,John,5,2B
Frick,Jeremy,1,2A
Walker,Craig,4,4A
Wheeler,Charles,1,4B
Magnuson,Blake,5,4A
Pate,Anthony,1,1A
Plemmons,Ellen,3,4A
Priest,Wanda,4,4B
Burge,Bonnie,5,4A
Deakins,Ronald,1,1A
Linares,Chanel,2,4B
Rodrigez,Erin,3,2A
Juarbe,Consuelo,3,4A
Sweeden,Delbert,3,3A
Hardy,Jessica,4,2B
Stewart,Janet,1,4A
Walker,Andres,4,1B
Jensen,Nicole,2,1A
Barnett,Sandra,5,3A
Ruot,Jesus,2,4A
Rundell,Craig,4,3A
Brown,Joseph,5,3A
Gardner,Gilbert,4,4B
Reyolds,Charles,4,3A
Merchant,Linda,2,3A
Boyer,Joseph,5,4B
Harris,Bonita,1,2B
Crowley,Cynthia,2,2A
Kiffer,James,1,3B
Smith,Sally,2,1A
Waterhouse,Donna,2,1A
Medellin,Guadalupe,5,3A
Sheng,Johnny,5,2A
Abdi,Stacey,5,1B
Maddrey,David,4,2A
Griffith,Charlotte,2,4B
Workman,Adam,1,4A
Stechlinski,Douglas,1,2B
Felton,Mark,2,2B
Roscoe,Ann,5,4B
French,Anna,2,3A
Larkin,Alma,2,4B
Zambrana,Merry,5,4A
Votta,Elliot,3,4B
Mckay,Robert,3,3B
Snow,Kurt,4,3B
Fisher,Michael,1,3A
Rubio,Heather,5,4A
Garza,Kelly,4,3B
Thompson,Kenneth,2,4B
Kauffman,Rita,3,2B
Figueroa,Martin,1,4A
Deason,Julia,5,1B
Kamerling,Cathy,4,3B
Wyatt,Donald,1,3A
Magill,John,5,4B
Smith,Thelma,3,1B
Green,Randy,4,1A
Alexander,Arthur,2,3A
Norman,Daniel,1,2B
Guttmann,Carol,5,2B
Wagner,Jody,3,4B
Almaraz,Amanda,3,4B
Brown,Agnes,4,4B
Staats,Mary,4,3A
Love,Debbie,4,1A
Hodge,John,2,4B
Shrout,Mark,1,2B
Greer,Orlando,4,1B
Woodward,Gladys,2,1B
Andrews,Nellie,4,2B
Turley,Hilary,1,4A
Mcguire,Jeanne,3,1B
Smith,Lila,4,2A
Hall,Tyler,1,2A
Melton,Roger,1,2B
Pratt,Charisse,3,2B
Rush,Corey,2,2A
Schoen,Maria,2,3A
Oswalt,Mary,3,3A
Cady,Jaclyn,1,3A
Mckenzie,Robert,3,1A
Beauford,Cindy,5,3B
Valera,Young,5,2A
Harrison,Dawn,4,3A
Mills,Cheryl,2,4A
Stewart,Newton,4,3B
Riley,Angela,5,2A
Moore,Matthew,2,1A
Dunn,Frederick,5,3B
Castlen,Bruce,2,3A
Justus,Marianne,1,1B
Wheeler,Daniel,1,2A
Davis,Wendi,1,4B
Isaacson,Beverly,3,3B
Sellers,Kathleen,2,4B
Summers,Kenneth,1,3B
Bowling,Mamie,4,1B
Goicoechea,Cynthia,3,4B
Soileau,Jason,3,2B
Samber,Theressa,4,2B
Ferguson,Julio,1,3B
Weakland,Robert,3,3A
Maynard,James,2,2A
Rameriez,Ann,2,4A
Dejesus,Kenneth,4,4B
Chapman,Cynthia,2,4B
King,Helen,4,1B
Crowder,Floyd,3,1B
Beebee,Desiree,5,4A
Williams,Christopher,3,2A
Koch,Maria,4,4A
Rupert,Jerry,3,1A
Macpherson,Paul,4,2B
Gardner,David,2,2A
Taylor,Martin,5,2B
Hilton,Jacob,1,4B
Traylor,Kevin,2,3B
Phillips,Jackie,1,1A
Martinez,Paul,4,2B
Viverette,Therese,2,1A
Gordon,Ernesto,5,3A
Prechtel,Kathleen,2,3B
Naylor,Karen,1,3B
Legge,Ernest,4,1B
Cox,Bryan,4,4A
Reyes,Francisca,3,4B
Hughes,Mary,3,2A
Rivera,Josephine,1,3A
Ingram,Edith,3,3A
Gomes,Steven,3,4A
Richardson,John,1,1B
Gonzalez,Terri,5,4B
Burton,Kari,1,3B
Coney,Howard,4,3B
Simmons,Robert,1,1A
Franklin,Aurora,4,1B
Beighley,Benjamin,1,3A
Gardea,Guadalupe,5,4A
Williams,Robert,5,3A
Barr,Ralph,2,3B
Smith,Rafael,4,4B
Roberts,Ryan,4,1A
Mccosker,Clara,5,1B
Morrison,Roy,3,4B
Andrus,Milton,1,4B
Martinez,Robert,1,4A
Mcclain,Hugo,4,4B
Keller,Kara,4,3A
Owens,Ginger,5,2A
Mcdonald,Larry,3,1B
Ledezma,Kirk,3,3B
Bernardy,Eric,2,4B
Dufour,Matt,4,4B
Teague,Michelle,1,1A
Adams,Kristen,1,2B
Garcia,Salvador,1,3B
Ates,John,2,2A
Unterseher,Rosanna,2,1A
Heyer,Frances,2,3A
Callahan,Victor,3,4B
Bergin,Corey,1,2B
Kolb,Keith,2,2B
Santangelo,Joe,2,3B
Garcia,Julie,1,3A
Rozek,John,3,2A
Brook,Karen,1,1A
Brewer,Jerry,5,4B
Rand,Christopher,5,2A
Hill,Donna,1,3B
Moore,Holly,1,1A
Guerrero,Barbara,1,1B
Guerra,Ernesto,5,3B
Jackson,Dorothy,5,4A
Swann,Raymond,3,4B
Long,Alice,5,3A
Pruett,Henry,4,2A
Leyrer,Harold,3,4A
Adkins,Mary,4,2B
Tang,Joshua,3,4A
Wilson,Michael,2,2A
Higginbotham,Roy,4,3A
Hevey,Velma,5,1B
Ramsey,Elisa,2,2B
Conzemius,Matthew,5,3A
Yoshida,Louis,5,4A
Felts,Karrie,5,3A
Farnum,Edward,2,3B
Jenkins,Ruth,1,4A
Mendoza,Jimmy,5,2B
Hinkson,Barbara,2,2A
Ozga,Michelle,5,3A
Morales,Daniel,2,4A
Bray,Geraldine,1,3A
Amaya,Alan,3,1A
Barton,John,5,3A
Mann,Beth,3,1A
Muszynski,Terry,3,1A
Vaughn,Marge,1,1B
Curry,Gloria,1,1A
Schwab,William,5,1B
King,Kristin,4,2A
Cooper,Sean,3,1B
Cosgrove,Janet,4,4B
Rhoden,Kimberly,4,3B
Taber,Deborah,4,3B
Richards,Julia,1,3B
Tiemens,Eleanora,4,4A
Johnson,Mary,1,1B
Nostrand,Arnold,4,2A
Jones,Clint,5,2B
Mackenzie,Tonya,5,1B
Smith,Norma,2,1A
King,Joel,5,1A
Fishburn,Daniel,4,1A
Alex,Isabel,5,4A
Williams,Phillip,1,3A
Brown,Alma,4,3A
Gray,Yvonne,2,2B
Robare,Walter,1,4B
Davis,Rudy,3,3B
Cokely,Bonnie,3,2A
Dumlao,Tabitha,2,4A
Watts,Samuel,4,1A
Chirino,Marlena,1,4B
Thurston,Patrick,1,1B
Crain,Christopher,4,3A
Shea,Nellie,3,3A
Fraley,Randall,2,2B
Slowik,Nancy,4,1A
Stevens,Martha,3,4B
Webb,Muriel,3,1B
Tusa,Martha,5,3B
Dietzel,Barbara,4,1B
Martinez,Charles,4,1A
Couch,Janice,2,4A
Fulcher,Jeremy,5,4A
Iverson,Ethel,2,3A
Farrar,Betty,2,4A
Hutchison,Jeanine,4,2A
Bondy,Linda,1,1B
Brice,Sylvia,1,4A
Forbes,David,1,2A
Strebe,Claire,5,2A
Ward,Kevin,1,4A
Knight,William,5,1B
Gray,Joseph,3,4B
Bettencourt,Lettie,3,4B
Goff,Craig,4,1A
Toney,Jeanne,4,2B
Binder,Kimberly,1,4A
Mckean,Alicia,3,1B
Osterstuck,Jimmie,5,4B
Knight,Thomas,1,1B
Lewis,Robert,4,1A
Williams,Betty,3,4B
Rhoads,Scott,3,3B
Stone,Susan,5,4A
Hernandez,Lucille,1,3B
Bobo,Russell,2,2A
Hanna,Laura,1,4A
Wicklund,Tina,1,2A
Sanders,Annette,2,2B
Roop,Anthony,4,2B
Mercer,Clarence,4,2B
Styles,Laurence,4,2B
Carr,Alberta,5,1B
Mitchell,Catina,4,1A
Neu,Teresa,3,4A
Skubis,Michael,5,2A
Kloke,Jim,3,3A
Cartwright,Destiny,5,2B
Bennett,Shelby,1,2A
Loggins,Charles,5,2B
Schmitt,William,2,4A
Evans,Joanne,1,2B
Rabenold,Manuel,1,2B
Valdez,Bonnie,4,3B
Jansen,Rhett,3,1A
Sanders,Stephani,4,1B
Cloe,Deborah,4,3B
Almonte,Charles,3,3B
Wangler,Mitchell,2,2B
Decker,Eugene,4,4B
Graczyk,Margaret,3,4A
Almy,Alex,2,4B
Morgan,Judy,4,2A
Guedry,Johnny,2,4A
Tamondong,Jose,4,3A
Stanier,Janice,2,1A
Lewis,Amy,3,1A
Simon,Wanita,1,2A
Mcculough,Tracie,3,2B
Bernier,Adrien,4,2B
Evans,Paul,5,4B
Moss,Betsy,3,3B
Cisneros,Javier,3,4B
Theodore,Loretta,4,2B
Hunt,Barbara,1,4B
Herrmann,George,4,2A
Bishop,James,2,4A
Martinez,Marie,5,3A
Moore,Lucille,1,1B
Bowlin,Mark,4,2B
Lorraine,Joy,4,2B
Russell,Alejandro,4,3B
Winkleman,Roy,2,2A
Blattner,Caroline,3,2B
Bradburn,Wanda,4,1B
Counts,Jennifer,2,1B
Higgins,Viola,5,4A
Filgo,Franklin,1,1A
Brown,Gina,5,1B
Skidgel,Justin,1,3B
Whirry,Kathy,5,4B
Lopez,Carmen,4,4A
Batters,Michelle,2,2B
Dryer,Derrick,5,4B
Smith,Wayne,2,2B
Perry,Tracy,2,3A
Rochon,Mario,2,3A
Cooper,Jennifer,3,2B
Lang,William,5,4A
Shropshire,Ronald,5,2A
Peitz,Phyllis,4,3B
Zimmerman,Andrew,3,3B
Avitia,Donald,2,2B
Hiett,Theodore,5,2B
Bruns,Thomas,5,3A
Belanger,Shannon,2,4A
Sousa,Betty,5,2A
Puga,Danielle,2,3B
Robbins,Cecilia,5,4B
Pierce,Linda,5,4B
Madsen,Ricky,2,3B
Long,Marion,1,4A
Trilli,Janet,5,3A
Cota,Calvin,1,1A
Garrison,Nancy,5,3B
Watts,Tim,3,3B
Fong,Whitney,5,4B
Mathwich,William,4,1A
Tramble,Felix,5,1B
Cook,Ricardo,4,1A
Stephens,Jennifer,4,4A
Lyvers,Cindy,3,4A
Key,Brenda,3,4B
Fouts,Ann,3,1A
Crespo,Ana,4,4B
Elder,Harold,4,1A
Mckeighan,Amanda,4,1A
Booth,Michael,4,3B
Charles,Arlene,1,4B
Hirsch,Donald,5,1B
Sams,Carlos,3,1A
Carder,Patricia,5,3A
Atencio,Larry,4,3A
Miller,Sarah,1,4A
Ziech,Linda,5,3B
Edwards,Roxann,4,3B
Sampieri,Larry,4,3A
Bedard,Marshall,5,3A
Herrick,Ruth,3,1B
Dinham,Jeannetta,4,4B
Alvarez,Benjamin,4,2A
Webb,Carol,5,3B
Hirst,Teri,2,4B
Mabe,Jamie,3,3A
Lewis,Jimmie,1,2B
Bullock,Micheal,5,1B
Hollis,Mary,1,1B
Vasmadjides,Yolanda,3,3B
Holland,Peggy,4,2B
Bonner,Harris,2,3A
Smith,Roy,3,1A
Carson,Jeffrey,3,4B
Robertson,Velma,1,3A
Lilly,Gerardo,1,1B
Lewis,Joshua,3,4A
Poormon,Lisa,3,4A
Mitchell,Desmond,1,4B
Gonzales,Wayne,4,4A
Oliver,Donald,1,3B
Rankin,Ryan,4,1B
Collado,Eugene,4,2A
Mason,Reid,2,1B
Mcphail,Clay,2,4B
Pope,Samuel,1,2B
Love,Carlos,5,2A
Glass,James,4,3A
Eccles,Dino,2,3A
Taylor,Ernest,3,2A
Alexander,Earl,2,3A
Jacobs,Robin,3,4B
Cheatham,Chad,5,2A
Beard,Harriet,4,3A
Barker,Thomas,3,3B
Garcia,Edwin,4,3B
Fleming,Mary,2,1A
Dorow,Julianne,5,3A
Gustafson,Jason,3,3B
Miller,Stephanie,5,3B
Dorf,George,3,2B
Harper,Carmelo,2,4B
Martin,David,3,4B
Grogan,Michael,2,3A
Welsh,Richard,5,4A
Alexander,Scott,2,4B
Price,Leta,4,1A
Terrell,Billy,2,2B
Chapman,Apolonia,4,4B
Adrian,Dustin,4,4B
Hatton,Warren,5,3B
Mcinnis,Sam,3,1B
Huff,Lisa,2,1A
Escobar,Sue,4,2A
Smith,Shirlee,3,1A
Morris,Edward,1,3A
Barnes,Christopher,4,1A
Bush,Edward,2,1B
Mcdonough,Jeanne,2,2A
Crawford,April,4,2A
Mullen,Estelle,4,4A
Maldonado,Edward,5,1A
Macias,Sterling,5,2B
Riley,Richard,5,3A
Thomas,Charlie,4,3B
Moses,Clarence,2,4B
Elliott,Priscilla,1,2B
Pointer,Gary,1,4A
Manriquez,Mercedez,5,2B
Vaughn,Chris,5,4B
Leavitt,Judy,1,2A
Sabin,Brenda,4,1B
Clopton,Rosa,1,1A
Surano,Jerry,2,1A
Dansie,Warren,3,2A
Seals,Clarence,3,4B
Mitchell,Patrice,4,4A
Marsalis,Dennis,5,1A
Friedlander,Richard,4,3A
Lejeune,Oscar,1,3A
Mcclure,Raymond,1,4A
Dehaven,William,5,4A
Clark,Genoveva,2,4A
Nava,Roland,4,1A
Paparo,Jason,3,2A
Patterson,Colleen,4,4A
Kelly,Silas,1,2A
Cook,Tony,2,3A
Montgomery,Kenneth,2,2B
Sotelo,Daniel,2,3A
Guerrero,Lawrence,1,4A
Orcutt,Christopher,1,2A
Sinkiewicz,Paul,5,1B
Watson,Kevin,2,2B
Corbeil,Robin,1,2A
Evans,Alfonso,3,4A
May,Shelly,2,4B
Smith,Thomas,2,3A
Krefft,Grazyna,4,3A
Vashaw,Etta,2,4B
Cassiano,Shirley,1,2A
Goeller,Virginia,4,1A
Monroe,Frank,4,2A
Lawrence,Jan,2,4B
Moretti,John,2,3B
Conner,Lucy,4,2B
Broussard,William,5,4A
Delgado,David,5,4A
Dangelo,Katherine,5,1B
Pierce,Harry,4,2A
Romero,Joanne,1,4A
Wright,Edward,1,1A
Baptista,Alejandro,1,4B
Simmons,Shelia,2,1B
Rung,Sybil,1,4B
Dejardin,Donna,2,1B
Kuan,Walter,1,1B
Linton,Lisa,5,3A
Parker,Xavier,3,3A
Alston,Glenn,2,2A
Franklin,Cory,5,1A
Johnston,Peter,1,2A
Maicus,Walter,3,2B
Cruz,Melvin,1,2A
Sparks,Samuel,5,1B
Higginbotham,Carolyn,5,4B
Ylonen,Carol,3,2B
Rodriguez,Ronald,1,3B
Duffy,Mari,5,4B
Mcclurg,Peter,2,2B
Curtis,Iva,5,4B
Brown,Mary,1,4A
Couch,Elizabeth,1,4B
Michelotti,Ruby,4,1B
Moultrie,Marty,3,1B
Godwin,Judy,5,1B
Micks,James,1,1A
Johnson,Cora,4,2B
Yoder,Wayne,1,2A
Plateroti,Tanya,1,1B
Rivera,James,5,2B
Ricci,Patricia,4,3A
Bernardino,Michael,5,1B
Whitling,John,4,4B
Faye,Alexander,1,3B
Oliver,Kristin,4,1B
Langley,Idella,1,2B
Beale,Joyce,1,2A
Robel,Raymond,1,4A
Bell,Michael,2,3A
Collins,Frank,2,1B
Morris,Jennifer,4,4A
Ramirez,Bradley,5,3B
Schreimann,Stephanie,3,1A
Bohanan,Julie,4,1B
Katz,Linda,1,4A
Harp,James,4,1A
Harris,Christina,4,3A
Carter,Mildred,1,4B
Staley,Leo,1,2A
Rodriguez,Ramon,1,1B
Johnson,Margot,5,2A
Kilcrease,Mary,1,4B
Wilhoit,Barbara,4,4A
Dugar,Genaro,1,1B
Grimes,Jose,1,2B
Kempker,David,2,4A
Boyle,Shauna,2,4A
Adams,Thomas,4,1A
Evans,James,2,3A
Bartholomew,Willie,4,1B
Searfoss,Alfredo,1,3B
Mckenna,Joan,1,3B
Gough,Eugenia,4,1A
Harris,Ashlee,2,3B
Smiley,Guadalupe,1,2A
Bailey,Harold,3,4A
Minor,Ronald,4,3B
Newberry,Amanda,4,4B
Zuniga,Joseph,2,4B
Heslop,Rafael,2,1B
Cahal,David,5,3B
Green,Helen,2,4B
Oglesby,Kristin,1,3B
Szczesny,Robert,1,4B
Howell,Freddie,3,2B
Aguino,Lucas,2,1A
Nicholson,Joy,4,1A
Rendon,Edwin,4,4A
Sickler,Raymond,1,4A
Smith,Alice,2,1B
Headley,Rema,4,3A
Walker,Crystal,3,3A
Fenn,Ramon,5,3B
Bell,George,4,3B
Young,Dana,2,2A
Banerjee,Rebecca,4,4A
Kratzer,Beth,2,4A
Simmons,Nancy,1,2A
Shreve,Kathy,5,3A
Voss,Julie,3,1B
Taylor,Nicole,3,4A
Nigro,Vernon,2,2A
Person,Sandy,5,2A
Day,Debra,5,1A
Dunham,Dorothy,3,1B
Garcia,Kenneth,2,1A
Griffin,Mary,1,1B
Haywood,Teri,5,4A
Copeland,George,2,2A
Milo,Mary,4,4A
Chavarria,Stephanie,2,4B
Valles,Olga,2,2B
Abarca,Ivy,1,4B
Miller,Clarence,2,4A
Willis,Jon,1,3A
Ehrlich,Terry,4,2B
Meeks,Deana,5,1B
Webster,Charles,1,4B
Yancy,Marianne,1,3B
Catlett,Michael,3,4A
Rivera,Fred,1,2B
Mauriello,Terry,2,2A
Kissell,Alan,3,4B
Winston,Robert,4,1A
Delaney,Karen,1,4A
Gaona,John,3,1A
Beall,Mario,1,1B
Cook,Laura,2,1B
Blanton,Hilda,3,3B
Toledo,Ronald,5,4B
Gonzalez,Robert,4,2B
Hanes,Timothy,2,3B
Odell,Brian,1,4B
Sanchez,Connie,4,3B
Wilkins,Raymond,4,4A
Lothridge,Vincent,1,2B
Gillam,Cecilia,4,4A
Houston,Catherine,5,1A
Hutton,William,1,3A
Simon,Julio,2,4A
Norris,Deborah,1,1A
Ortiz,William,5,3B
Wisham,Fannie,2,3B
Yowell,Thomas,1,2B
Hornyak,Melissa,4,1B
Whidden,Michael,2,4A
Paulk,Sharon,1,1A
Nicholson,Dolores,4,4B
Cunningham,Robert,3,1B
